fid,연번,시군명,기관장,기관명,소재지 (도로명 주소),Latitude,Longitude,전화번호,진료과목,진료시간,비고,데이터기준일자,ringId,distance,gid,lbl,val,layer,path
"80","80",담양군,박은수,양지보건진료소,전라남도 담양군 봉산면 양지길 17,35.2542079,126.9393356,061-380-3749,내과,09:00~18:00,,2021/08/01,"1",1000,다라49bb95ba,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"80","80",담양군,박은수,양지보건진료소,전라남도 담양군 봉산면 양지길 17,35.2542079,126.9393356,061-380-3749,내과,09:00~18:00,,2021/08/01,"1",1000,다라49bb95bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"80","80",담양군,박은수,양지보건진료소,전라남도 담양군 봉산면 양지길 17,35.2542079,126.9393356,061-380-3749,내과,09:00~18:00,,2021/08/01,"1",1000,다라49bb96aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"80","80",담양군,박은수,양지보건진료소,전라남도 담양군 봉산면 양지길 17,35.2542079,126.9393356,061-380-3749,내과,09:00~18:00,,2021/08/01,"1",1000,다라48ba95ba,"66.00",66.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"80","80",담양군,박은수,양지보건진료소,전라남도 담양군 봉산면 양지길 17,35.2542079,126.9393356,061-380-3749,내과,09:00~18:00,,2021/08/01,"1",1000,다라48ba95bb,"24.00",24.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"80","80",담양군,박은수,양지보건진료소,전라남도 담양군 봉산면 양지길 17,35.2542079,126.9393356,061-380-3749,내과,09:00~18:00,,2021/08/01,"1",1000,다라48ba96aa,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"80","80",담양군,박은수,양지보건진료소,전라남도 담양군 봉산면 양지길 17,35.2542079,126.9393356,061-380-3749,내과,09:00~18:00,,2021/08/01,"1",1000,다라48ba96ab,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"80","80",담양군,박은수,양지보건진료소,전라남도 담양군 봉산면 양지길 17,35.2542079,126.9393356,061-380-3749,내과,09:00~18:00,,2021/08/01,"1",1000,다라48ba96ba,N/A,0.0000000000000000000000000000000,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"80","80",담양군,박은수,양지보건진료소,전라남도 담양군 봉산면 양지길 17,35.2542079,126.9393356,061-380-3749,내과,09:00~18:00,,2021/08/01,"1",1000,다라49ba94ba,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
"80","80",담양군,박은수,양지보건진료소,전라남도 담양군 봉산면 양지길 17,35.2542079,126.9393356,061-380-3749,내과,09:00~18:00,,2021/08/01,"1",1000,다라49ba94bb,,,(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204 ? nlsp_031001010,C:/Users/JIHYE/Desktop/DataCampus/data2/고령 데이터_250M/(B100)국토통계_인구정보-고령 인구 수(전체)-(격자) 250M_전라남도 담양군_202204|layername=nlsp_031001010
